country_1,country_2,country_3,country_4,collaboration_emissions,technology_name,technology_cost
KH,TH,VN,,39.64498292999272,Electric High Temp. Heating [KH],0.1246970219589974
KH,TH,VN,,39.64498292999272,Electricity to Ammonia [KH],0.0157266711739815
KH,TH,VN,,39.64498292999272,Ammonia storage [KH],0.0112244732553234
KH,TH,VN,,39.64498292999272,Ammonia to electricity [KH],7.861276435236971e-07
KH,TH,VN,,39.64498292999272,Ammonia High Temp. Heating [KH],0.0013477618337005
KH,TH,VN,,39.64498292999272,Fossil High Temp. Heating [KH],0.462592665247185
KH,TH,VN,,39.64498292999272,Electricity Demand [KH],0.0
KH,TH,VN,,39.64498292999272,High Temp. Heating Demand [KH],0.0
KH,TH,VN,,59.46747437903422,Rooftop PV [VN],1.4722501373450782e-09
KH,TH,VN,,59.46747437903422,Openfield PV [VN],1.4357270223343794
KH,TH,VN,,59.46747437903422,Onshore wind [VN],7.08744361736971
KH,TH,VN,,59.46747437903422,Offshore wind [VN],2.486577294985681
KH,TH,VN,,59.46747437903422,Fossil fuel powerplant [VN],1.5495269623647892
KH,TH,VN,,59.46747437903422,Battery storage [VN],0.5027729739245217
KH,TH,VN,,59.46747437903422,Electric High Temp. Heating [VN],0.5119185620726867
KH,TH,VN,,59.46747437903422,Electricity to Ammonia [VN],0.0367489622205352
KH,TH,VN,,59.46747437903422,Ammonia storage [VN],0.0626816050547145
KH,TH,VN,,59.46747437903422,Ammonia to electricity [VN],0.0465624855628696
KH,TH,VN,,59.46747437903422,Ammonia High Temp. Heating [VN],0.0027654137210557
KH,TH,VN,,59.46747437903422,Fossil High Temp. Heating [VN],2.1043135927001546
KH,TH,VN,,59.46747437903422,Electricity Demand [VN],0.0
KH,TH,VN,,59.46747437903422,High Temp. Heating Demand [VN],0.0
KH,TH,VN,,59.46747437903422,Rooftop PV [TH],1.3538150361927462e-09
KH,TH,VN,,59.46747437903422,Openfield PV [TH],2.5137844599431025
KH,TH,VN,,59.46747437903422,Onshore wind [TH],8.829666635358292
KH,TH,VN,,59.46747437903422,Offshore wind [TH],2.398272712133784e-09
KH,TH,VN,,59.46747437903422,Fossil fuel powerplant [TH],1.8872578466974923
KH,TH,VN,,59.46747437903422,Battery storage [TH],1.0689421526668184
KH,TH,VN,,59.46747437903422,Electric High Temp. Heating [TH],0.3759088941349609
KH,TH,VN,,59.46747437903422,Electricity to Ammonia [TH],0.0060302145622243
KH,TH,VN,,59.46747437903422,Ammonia storage [TH],0.0079820113630638
KH,TH,VN,,59.46747437903422,Ammonia to electricity [TH],0.0055481859800195
