Demand,Units
25.04430002,GW
25.32172353,GW
26.58378491,GW
28.39494361,GW
28.92822923,GW
27.40311861,GW
24.84018531,GW
23.12389683,GW
22.34768595,GW
21.82589976,GW
21.63328447,GW
21.8072132,GW
22.30600056,GW
23.02471433,GW
23.81386204,GW
24.52251382,GW
25.02992574,GW
25.27428842,GW
25.26853871,GW
25.08167313,GW
24.82581103,GW
24.61307176,GW
24.52970096,GW
24.60300976,GW
24.79849991,GW
25.02848832,GW
26.10080926,GW
27.87315742,GW
28.46968984,GW
26.99057691,GW
24.41039447,GW
22.65960773,GW
21.9063957,GW
21.36017324,GW
21.14312168,GW
21.295489,GW
21.77558979,GW
22.47561701,GW
23.24895302,GW
23.94323052,GW
24.4377056,GW
24.67344371,GW
24.65906944,GW
24.46789158,GW
24.20915462,GW
23.99641534,GW
23.91304455,GW
23.9892282,GW
24.19046806,GW
24.43051846,GW
25.55171194,GW
27.33843437,GW
27.92490481,GW
26.44291701,GW
23.87567143,GW
22.14500867,GW
21.3946715,GW
20.87001044,GW
20.67739515,GW
20.29647686,GW
20.82688762,GW
21.57434994,GW
22.36349766,GW
23.01465233,GW
23.39125835,GW
23.43438117,GW
23.17564422,GW
22.72429197,GW
22.23412918,GW
21.86758516,GW
21.73965411,GW
21.89489628,GW
22.287314,GW
22.80910019,GW
24.32558625,GW
26.42279303,GW
27.22056531,GW
25.88519513,GW
23.4200069,GW
21.73677925,GW
20.95194381,GW
20.4186582,GW
20.23035519,GW
20.43159504,GW
20.97638008,GW
21.73821668,GW
22.53886382,GW
23.19864306,GW
23.58387364,GW
23.6341836,GW
23.37975893,GW
22.93128154,GW
22.4439936,GW
22.078887,GW
21.94951853,GW
22.10188585,GW
22.49142871,GW
23.00027806,GW
24.36295936,GW
26.44435444,GW
27.32118524,GW
26.04906187,GW
23.58818592,GW
21.88770914,GW
21.13018483,GW
20.58683722,GW
20.38703479,GW
20.5753378,GW
21.64190903,GW
22.3706848,GW
23.17133193,GW
23.89148313,GW
24.4118319,GW
24.67344371,GW
24.68350571,GW
24.51532668,GW
24.27815114,GW
24.0884107,GW
24.02660132,GW
24.12290897,GW
24.34427281,GW
24.60157234,GW
25.66239386,GW
27.46061571,GW
28.11033296,GW
26.68152999,GW
24.13728324,GW
22.41955733,GW
21.68359443,GW
21.17330766,GW
20.99362921,GW
21.18193222,GW
21.70084356,GW
22.43968132,GW
23.25182788,GW
23.98635335,GW
24.52107639,GW
24.79706248,GW
24.82293618,GW
24.67056886,GW
24.45207987,GW
24.27815114,GW
24.23502831,GW
24.35002252,GW
24.58863549,GW
24.86893386,GW
26.06056129,GW
27.88465684,GW
28.48693898,GW
27.02076289,GW
24.48514071,GW
22.78753878,GW
22.11194784,GW
21.61459791,GW
21.44929374,GW
21.6505336,GW
22.17950693,GW
22.92840668,GW
23.74917781,GW
24.49089042,GW
25.02992574,GW
25.31022411,GW
25.33753524,GW
25.18660535,GW
24.9652415,GW
24.78843792,GW
24.73956538,GW
24.84737245,GW
25.07736085,GW
25.34184752,GW
26.39691933,GW
28.19801604,GW
28.85492043,GW
27.43042973,GW
24.88330813,GW
23.15839509,GW
22.43680646,GW
21.91645769,GW
21.7238424,GW
21.89633371,GW
22.39655849,GW
23.11527226,GW
23.90441998,GW
24.61307176,GW
25.11904625,GW
25.36484636,GW
25.35909665,GW
25.17223107,GW
24.91636897,GW
24.70506712,GW
24.62025889,GW
24.6935677,GW
24.88905784,GW
25.12048368,GW
26.07924785,GW
27.84009658,GW
28.50131325,GW
27.07825999,GW
24.50670212,GW
22.75160309,GW
21.9480811,GW
21.40185863,GW
21.18480708,GW
21.33717439,GW
21.81727519,GW
22.5173024,GW
23.29207585,GW
23.98635335,GW
24.48082842,GW
24.71656654,GW
24.70219226,GW
24.5110144,GW
24.25227744,GW
24.03953817,GW
23.95616737,GW
24.03235103,GW
24.23359089,GW
24.47220386,GW
25.56896107,GW
27.35424607,GW
27.95652821,GW
26.48603984,GW
23.92166911,GW
22.18956893,GW
21.44785632,GW
20.92319526,GW
20.73057997,GW
20.34966168,GW
20.88007244,GW
21.62753476,GW
22.41668248,GW
23.06783715,GW
23.44444317,GW
23.48900342,GW
23.23026646,GW
22.77747679,GW
22.28875143,GW
21.9222074,GW
21.79427635,GW
21.94951853,GW
22.34193624,GW
22.8565353,GW
24.18471835,GW
26.27042571,GW
27.17744249,GW
25.93263024,GW
23.48469114,GW
21.79283892,GW
21.04393918,GW
20.51209099,GW
20.32378798,GW
20.52502783,GW
21.06981287,GW
21.83164947,GW
22.63229661,GW
23.29207585,GW
23.67730643,GW
23.72761639,GW
23.47462915,GW
23.02615175,GW
22.53886382,GW
22.17231979,GW
22.04438874,GW
22.19675606,GW
22.58629893,GW
23.09514828,GW
24.3126494,GW
26.37535792,GW
27.33699694,GW
26.13818238,GW
23.68880585,GW
21.98257936,GW
21.23511704,GW
20.69176943,GW
20.491967,GW
20.68170744,GW
21.74827867,GW
22.47561701,GW
23.27626415,GW
23.99785277,GW
24.51820154,GW
24.77981335,GW
24.78987534,GW
24.62169632,GW
24.38595821,GW
24.19478034,GW
24.13297096,GW
24.23071603,GW
24.45207987,GW
24.7093794,GW
25.75582665,GW
27.55261107,GW
28.21095289,GW
26.78933705,GW
24.24652773,GW
22.5273644,GW
21.78421436,GW
21.27249016,GW
21.09424914,GW
21.28255215,GW
21.80146349,GW
22.54030125,GW
23.3524478,GW
24.08697328,GW
24.62169632,GW
24.89768241,GW
24.92355611,GW
24.77262621,GW
24.5526998,GW
24.3802085,GW
24.33564824,GW
24.45207987,GW
24.69069284,GW
24.96667893,GW
26.00018933,GW
27.81278546,GW
28.50706296,GW
27.11707053,GW
24.5943852,GW
22.88959614,GW
22.17231979,GW
21.67640729,GW
21.51110313,GW
21.71234298,GW
22.24131632,GW
22.99021606,GW
23.81242462,GW
24.5526998,GW
25.09317255,GW
25.3720335,GW
25.39934462,GW
25.24841473,GW
25.02705089,GW
24.8502473,GW
24.80137476,GW
24.90918183,GW
25.13917024,GW
25.40509433,GW
26.28911227,GW
28.06433528,GW
28.82185959,GW
27.48505198,GW
24.95517951,GW
23.2216419,GW
22.50292813,GW
21.98257936,GW
21.78996407,GW
21.96245537,GW
22.46268016,GW
23.18139393,GW
23.97197907,GW
24.67919342,GW
25.18660535,GW
25.43240545,GW
25.42521832,GW
25.23979016,GW
24.98392806,GW
24.77262621,GW
24.68781799,GW
24.76112679,GW
24.95661694,GW
25.18804277,GW
26.13387009,GW
27.89184397,GW
28.56168521,GW
27.14581908,GW
24.57569864,GW
22.81916219,GW
22.04870103,GW
21.50247856,GW
21.28686443,GW
21.43779432,GW
21.91789512,GW
22.61935976,GW
23.39269578,GW
24.08697328,GW
24.58288578,GW
24.81862389,GW
24.80424962,GW
24.61307176,GW
24.3543348,GW
24.14159552,GW
24.05822473,GW
24.13440839,GW
24.33564824,GW
24.57569864,GW
25.55027451,GW
27.3240601,GW
27.99533876,GW
26.58378491,GW
24.02947618,GW
22.29306371,GW
21.58153708,GW
21.05687602,GW
20.86426073,GW
20.48190501,GW
21.0137532,GW
21.76121552,GW
22.55036324,GW
23.20151791,GW
23.57812393,GW
23.62268418,GW
23.36394723,GW
22.91115755,GW
22.42243219,GW
22.05588816,GW
21.92939454,GW
22.08319929,GW
22.47705443,GW
22.99021606,GW
24.13153353,GW
26.18561748,GW
27.20475361,GW
26.05912386,GW
23.62843389,GW
21.92795711,GW
21.19774392,GW
20.66589573,GW
20.47759273,GW
20.67883258,GW
21.22505505,GW
21.98545421,GW
22.78610135,GW
23.44731802,GW
23.8325486,GW
23.88285857,GW
23.62843389,GW
23.1799565,GW
22.69410599,GW
22.32756197,GW
22.19963092,GW
22.35199824,GW
22.7415411,GW
23.25039045,GW
24.44201788,GW
26.50041412,GW
27.47786484,GW
26.29198712,GW
23.84692288,GW
22.13925896,GW
21.35154867,GW
20.80963849,GW
20.60839863,GW
20.79813907,GW
21.8647103,GW
22.59348606,GW
23.3941332,GW
24.1142844,GW
24.6360706,GW
24.89624498,GW
24.9077444,GW
24.73956538,GW
24.50382726,GW
24.3126494,GW
24.25084002,GW
24.34858509,GW
24.56994893,GW
24.82724846,GW
25.79463719,GW
27.58135963,GW
28.28569912,GW
26.90433125,GW
24.36870908,GW
22.64523346,GW
21.9480811,GW
21.43779432,GW
