Demand,Units
0.896485426,GW
0.878411124,GW
0.847684808,GW
0.896485426,GW
0.966975208,GW
1.03927242,GW
1.10253248,GW
1.144103377,GW
1.158562819,GW
1.151333098,GW
1.129643935,GW
1.10072505,GW
1.082650747,GW
1.079035886,GW
1.093495329,GW
1.124221644,GW
1.158562819,GW
1.290505231,GW
1.52908603,GW
1.632109557,GW
1.473055691,GW
1.173022262,GW
0.97781979,GW
0.907330008,GW
0.85852939,GW
0.840455087,GW
0.85852939,GW
0.909137439,GW
0.97962722,GW
1.053731862,GW
1.116991922,GW
1.158562819,GW
1.174829692,GW
1.169407401,GW
1.147718237,GW
1.122414213,GW
1.10433991,GW
1.10072505,GW
1.116991922,GW
1.145910807,GW
1.180251983,GW
1.294120091,GW
1.5272786,GW
1.639339278,GW
1.487515133,GW
1.185674274,GW
0.990471802,GW
0.91998202,GW
0.869373972,GW
0.851299669,GW
0.867566542,GW
0.961552917,GW
1.030235268,GW
1.10433991,GW
1.171214831,GW
1.22363031,GW
1.254356625,GW
1.267008637,GW
1.263393776,GW
1.254356625,GW
1.247126904,GW
1.248934334,GW
1.261586346,GW
1.279660649,GW
1.295927522,GW
1.388106467,GW
1.603190672,GW
1.698984478,GW
1.538123181,GW
1.230860031,GW
1.033850129,GW
0.966975208,GW
0.91998202,GW
0.901907717,GW
0.91998202,GW
0.968782638,GW
1.035657559,GW
1.111569632,GW
1.180251983,GW
1.232667461,GW
1.265201207,GW
1.277853219,GW
1.276045788,GW
1.267008637,GW
1.261586346,GW
1.263393776,GW
1.276045788,GW
1.295927522,GW
1.314001825,GW
1.422447642,GW
1.642954138,GW
1.731518223,GW
1.563427205,GW
1.256164055,GW
1.062769014,GW
0.995894093,GW
0.948900905,GW
0.932634032,GW
0.952515766,GW
1.001316384,GW
1.069998735,GW
1.145910807,GW
1.214593158,GW
1.267008637,GW
1.299542382,GW
1.314001825,GW
1.312194394,GW
1.304964673,GW
1.299542382,GW
1.301349813,GW
1.314001825,GW
1.332076128,GW
1.350150431,GW
1.444136806,GW
1.659221011,GW
1.755014817,GW
1.59053866,GW
1.28327551,GW
1.086265607,GW
1.015775826,GW
0.968782638,GW
0.950708335,GW
0.966975208,GW
1.013968396,GW
1.080843317,GW
1.154947959,GW
1.220015449,GW
1.270623498,GW
1.301349813,GW
1.314001825,GW
1.310386964,GW
1.301349813,GW
1.294120091,GW
1.295927522,GW
1.304964673,GW
