country_1,country_2,country_3,country_4,emissions,cost
TH,VN,LA,,0.0,46.87771967104358
TH,VN,LA,KR,263.6673511978386,52.011798945493204
TH,VN,LA,KR,230.7089322975818,52.29159195590861
TH,VN,LA,KR,197.75051339921777,52.74172547874815
TH,VN,LA,KR,190.68233779883897,52.86313894453631
TH,VN,LA,KR,164.79209449928456,53.43348788725768
TH,VN,LA,KR,131.83367559924724,54.775362773539605
TH,VN,LA,KR,98.8752566996702,57.00288076794969
TH,VN,LA,KR,95.34116889964808,57.30073136804254
TH,VN,LA,KR,65.91683779962246,60.46398457315132
TH,VN,LA,KR,32.95841889982517,66.44579109037883
TH,VN,LA,KR,1.762155330147105e-10,80.50416185305062
VN,,,,83.66638324862274,13.75982240550237
VN,,,,73.26155012172225,13.801231782953014
VN,,,,70.6666640371365,13.823877442223699
VN,,,,62.79561573703817,13.933767698706692
VN,,,,52.32968089186825,14.23013494201193
VN,,,,41.86374478983847,14.745125272693949
VN,,,,35.25894779954975,15.227065596780484
VN,,,,31.39780868883169,15.56269720604644
VN,,,,20.931872466979915,16.690543219754723
VN,,,,10.465936224101188,18.394126949673872
VN,,,,0.0,24.249257687589257
VN,KH,,,87.38416483526268,15.701383749424513
VN,KH,,,81.11369861856558,15.721834534890412
VN,KH,,,75.46827715066907,15.759956501788338
VN,KH,,,69.5260284154799,15.817083213031793
VN,KH,,,57.938357280873326,16.03843909047341
VN,KH,,,46.350685882280345,16.45791130837003
VN,KH,,,37.7341391530871,16.99182171398222
VN,KH,,,34.763014448112244,17.24797232008774
VN,KH,,,23.17534295503473,18.508408553034933
VN,KH,,,11.587671475986983,20.42275192327324
VN,KH,,,0.0,25.80794475201228
VN,KR,,,195.77043705683587,36.69450171366258
VN,KR,,,171.2991618804833,37.013497028576055
VN,KR,,,146.82786051121883,37.44631087434276
VN,KR,,,133.74659281027672,37.73202992848215
VN,KR,,,122.35654855186854,38.02647523282162
VN,KR,,,97.8852395376121,38.97223023360879
VN,KR,,,73.41393039086,40.59400622848051
VN,KR,,,66.87329833957358,41.20997972874979
VN,KR,,,48.94262032779788,43.59096575400085
VN,KR,,,24.47131018651099,48.94225618405184
VN,KR,,,0.0,59.650926478899045
VN,LA,,,85.02763388848713,14.09027129557251
VN,LA,,,75.02757308300632,14.127357652005193
VN,LA,,,71.83922610660588,14.154319188027218
VN,LA,,,64.30934875928556,14.254016383018188
VN,LA,,,53.59112414513952,14.54094350791261
VN,LA,,,42.87289942172622,15.043966355594893
VN,LA,,,35.91961359900448,15.541092109722628
VN,LA,,,32.15467456632997,15.86747233258143
VN,LA,,,21.436449724995605,17.005900009815726
VN,LA,,,10.718224855595498,18.646599821773844
VN,LA,,,0.0,23.897783701186412
VN,TH,,,139.80553218062806,28.942589565951508
VN,TH,,,130.90527722550914,28.97093220346583
VN,TH,,,126.1322991862376,28.998116242137883
VN,TH,,,112.20453302076344,29.136665321014952
VN,TH,,,93.50377997181518,29.501259595065257
VN,TH,,,74.80302412010573,30.21806866050049
VN,TH,,,63.066152120491815,30.96353109284533
VN,TH,,,56.102268565006305,31.52798206077999
VN,TH,,,37.40151239635213,33.49249088243233
VN,TH,,,18.700756205689537,36.80703692659451
VN,TH,,,0.0,46.36503755356513
