,local_time,electricity,wind_speed
2019-02-08 15:00:00,2019-02-08 17:00:00+02:00,0.0,1.545
2019-02-08 16:00:00,2019-02-08 18:00:00+02:00,0.005,2.503
2019-02-08 17:00:00,2019-02-08 19:00:00+02:00,0.041,3.886
2019-02-08 18:00:00,2019-02-08 20:00:00+02:00,0.057,4.266
2019-02-08 19:00:00,2019-02-08 21:00:00+02:00,0.041,3.902
2019-02-08 20:00:00,2019-02-08 22:00:00+02:00,0.025,3.445
2019-02-08 21:00:00,2019-02-08 23:00:00+02:00,0.023,3.3810000000000002
2019-02-08 22:00:00,2019-02-09 00:00:00+02:00,0.04,3.876
2019-02-08 23:00:00,2019-02-09 01:00:00+02:00,0.07100000000000001,4.553
2019-02-09 00:00:00,2019-02-09 02:00:00+02:00,0.117,5.282
2019-02-09 01:00:00,2019-02-09 03:00:00+02:00,0.182,6.101
2019-02-09 02:00:00,2019-02-09 04:00:00+02:00,0.261,6.907
2019-02-09 03:00:00,2019-02-09 05:00:00+02:00,0.291,7.169
2019-02-09 04:00:00,2019-02-09 06:00:00+02:00,0.178,6.052
2019-02-09 05:00:00,2019-02-09 07:00:00+02:00,0.115,5.271
2019-02-09 06:00:00,2019-02-09 08:00:00+02:00,0.038,3.836
2019-02-09 07:00:00,2019-02-09 09:00:00+02:00,0.011,2.8810000000000002
2019-02-09 08:00:00,2019-02-09 10:00:00+02:00,0.02,3.3
2019-02-09 09:00:00,2019-02-09 11:00:00+02:00,0.038,3.822
2019-02-09 10:00:00,2019-02-09 12:00:00+02:00,0.041,3.8850000000000002
2019-02-09 11:00:00,2019-02-09 13:00:00+02:00,0.034,3.711
2019-02-09 12:00:00,2019-02-09 14:00:00+02:00,0.027,3.512
2019-02-09 13:00:00,2019-02-09 15:00:00+02:00,0.021,3.304
2019-02-09 14:00:00,2019-02-09 16:00:00+02:00,0.017,3.177
2019-02-09 15:00:00,2019-02-09 17:00:00+02:00,0.023,3.386
2019-02-09 16:00:00,2019-02-09 18:00:00+02:00,0.056,4.25
2019-02-09 17:00:00,2019-02-09 19:00:00+02:00,0.139,5.589
2019-02-09 18:00:00,2019-02-09 20:00:00+02:00,0.278,7.059
2019-02-09 19:00:00,2019-02-09 21:00:00+02:00,0.422,8.252
2019-02-09 20:00:00,2019-02-09 22:00:00+02:00,0.426,8.275
2019-02-09 21:00:00,2019-02-09 23:00:00+02:00,0.316,7.388
2019-02-09 22:00:00,2019-02-10 00:00:00+02:00,0.281,7.083
2019-02-09 23:00:00,2019-02-10 01:00:00+02:00,0.269,6.975
2019-02-10 00:00:00,2019-02-10 02:00:00+02:00,0.273,7.008
2019-02-10 01:00:00,2019-02-10 03:00:00+02:00,0.266,6.941
2019-02-10 02:00:00,2019-02-10 04:00:00+02:00,0.246,6.751
2019-02-10 03:00:00,2019-02-10 05:00:00+02:00,0.232,6.625
2019-02-10 04:00:00,2019-02-10 06:00:00+02:00,0.20500000000000002,6.353
2019-02-10 05:00:00,2019-02-10 07:00:00+02:00,0.265,6.937
2019-02-10 06:00:00,2019-02-10 08:00:00+02:00,0.157,5.813
2019-02-10 07:00:00,2019-02-10 09:00:00+02:00,0.074,4.61
2019-02-10 08:00:00,2019-02-10 10:00:00+02:00,0.038,3.828
2019-02-10 09:00:00,2019-02-10 11:00:00+02:00,0.023,3.376
2019-02-10 10:00:00,2019-02-10 12:00:00+02:00,0.016,3.138
2019-02-10 11:00:00,2019-02-10 13:00:00+02:00,0.013000000000000001,3.007
2019-02-10 12:00:00,2019-02-10 14:00:00+02:00,0.012,2.928
2019-02-10 13:00:00,2019-02-10 15:00:00+02:00,0.01,2.818
2019-02-10 14:00:00,2019-02-10 16:00:00+02:00,0.006,2.598
2019-02-10 15:00:00,2019-02-10 17:00:00+02:00,0.004,2.388
2019-02-10 16:00:00,2019-02-10 18:00:00+02:00,0.005,2.465
2019-02-10 17:00:00,2019-02-10 19:00:00+02:00,0.004,2.385
2019-02-10 18:00:00,2019-02-10 20:00:00+02:00,0.002,2.112
2019-02-10 19:00:00,2019-02-10 21:00:00+02:00,0.0,1.663
2019-02-10 20:00:00,2019-02-10 22:00:00+02:00,0.0,1.079
2019-02-10 21:00:00,2019-02-10 23:00:00+02:00,0.0,0.494
2019-02-10 22:00:00,2019-02-11 00:00:00+02:00,0.0,0.379
2019-02-10 23:00:00,2019-02-11 01:00:00+02:00,0.0,0.91
2019-02-11 00:00:00,2019-02-11 02:00:00+02:00,0.0,1.594
2019-02-11 01:00:00,2019-02-11 03:00:00+02:00,0.002,2.21
2019-02-11 02:00:00,2019-02-11 04:00:00+02:00,0.008,2.73
2019-02-11 03:00:00,2019-02-11 05:00:00+02:00,0.014,3.043
2019-02-11 04:00:00,2019-02-11 06:00:00+02:00,0.007,2.648
2019-02-11 05:00:00,2019-02-11 07:00:00+02:00,0.0,0.158
2019-02-11 06:00:00,2019-02-11 08:00:00+02:00,0.0,1.635
2019-02-11 07:00:00,2019-02-11 09:00:00+02:00,0.008,2.695
2019-02-11 08:00:00,2019-02-11 10:00:00+02:00,0.024,3.439
2019-02-11 09:00:00,2019-02-11 11:00:00+02:00,0.036000000000000004,3.778
2019-02-11 10:00:00,2019-02-11 12:00:00+02:00,0.041,3.884
2019-02-11 11:00:00,2019-02-11 13:00:00+02:00,0.039,3.844
2019-02-11 12:00:00,2019-02-11 14:00:00+02:00,0.029,3.573
2019-02-11 13:00:00,2019-02-11 15:00:00+02:00,0.019,3.229
2019-02-11 14:00:00,2019-02-11 16:00:00+02:00,0.009000000000000001,2.763
2019-02-11 15:00:00,2019-02-11 17:00:00+02:00,0.003,2.275
2019-02-11 16:00:00,2019-02-11 18:00:00+02:00,0.0,1.583
2019-02-11 17:00:00,2019-02-11 19:00:00+02:00,0.0,0.909
2019-02-11 18:00:00,2019-02-11 20:00:00+02:00,0.0,0.599
2019-02-11 19:00:00,2019-02-11 21:00:00+02:00,0.0,1.003
2019-02-11 20:00:00,2019-02-11 22:00:00+02:00,0.0,1.6340000000000001
2019-02-11 21:00:00,2019-02-11 23:00:00+02:00,0.001,2.022
2019-02-11 22:00:00,2019-02-12 00:00:00+02:00,0.001,1.897
2019-02-11 23:00:00,2019-02-12 01:00:00+02:00,0.0,0.973
2019-02-12 00:00:00,2019-02-12 02:00:00+02:00,0.0,0.209
2019-02-12 01:00:00,2019-02-12 03:00:00+02:00,0.0,0.429
2019-02-12 02:00:00,2019-02-12 04:00:00+02:00,0.0,0.915
2019-02-12 03:00:00,2019-02-12 05:00:00+02:00,0.006,2.589
2019-02-12 04:00:00,2019-02-12 06:00:00+02:00,0.024,3.41
2019-02-12 05:00:00,2019-02-12 07:00:00+02:00,0.003,2.273
2019-02-12 06:00:00,2019-02-12 08:00:00+02:00,0.0,1.053
2019-02-12 07:00:00,2019-02-12 09:00:00+02:00,0.012,2.926
2019-02-12 08:00:00,2019-02-12 10:00:00+02:00,0.032,3.653
2019-02-12 09:00:00,2019-02-12 11:00:00+02:00,0.063,4.374
2019-02-12 10:00:00,2019-02-12 12:00:00+02:00,0.10200000000000001,5.07
2019-02-12 11:00:00,2019-02-12 13:00:00+02:00,0.113,5.229
2019-02-12 12:00:00,2019-02-12 14:00:00+02:00,0.1,5.03
2019-02-12 13:00:00,2019-02-12 15:00:00+02:00,0.073,4.588
2019-02-12 14:00:00,2019-02-12 16:00:00+02:00,0.047,4.06
2019-02-12 15:00:00,2019-02-12 17:00:00+02:00,0.024,3.428
2019-02-12 16:00:00,2019-02-12 18:00:00+02:00,0.015,3.068
2019-02-12 17:00:00,2019-02-12 19:00:00+02:00,0.009000000000000001,2.795
2019-02-12 18:00:00,2019-02-12 20:00:00+02:00,0.008,2.714
2019-02-12 19:00:00,2019-02-12 21:00:00+02:00,0.021,3.311
2019-02-12 20:00:00,2019-02-12 22:00:00+02:00,0.058,4.287
2019-02-12 21:00:00,2019-02-12 23:00:00+02:00,0.10200000000000001,5.069
2019-02-12 22:00:00,2019-02-13 00:00:00+02:00,0.123,5.372
2019-02-12 23:00:00,2019-02-13 01:00:00+02:00,0.105,5.124
2019-02-13 00:00:00,2019-02-13 02:00:00+02:00,0.091,4.8870000000000005
2019-02-13 01:00:00,2019-02-13 03:00:00+02:00,0.114,5.245
2019-02-13 02:00:00,2019-02-13 04:00:00+02:00,0.16,5.852
2019-02-13 03:00:00,2019-02-13 05:00:00+02:00,0.186,6.156
2019-02-13 04:00:00,2019-02-13 06:00:00+02:00,0.126,5.416
2019-02-13 05:00:00,2019-02-13 07:00:00+02:00,0.111,5.207
2019-02-13 06:00:00,2019-02-13 08:00:00+02:00,0.114,5.252
2019-02-13 07:00:00,2019-02-13 09:00:00+02:00,0.159,5.843
2019-02-13 08:00:00,2019-02-13 10:00:00+02:00,0.219,6.493
2019-02-13 09:00:00,2019-02-13 11:00:00+02:00,0.247,6.76
2019-02-13 10:00:00,2019-02-13 12:00:00+02:00,0.259,6.884
2019-02-13 11:00:00,2019-02-13 13:00:00+02:00,0.28500000000000003,7.118
2019-02-13 12:00:00,2019-02-13 14:00:00+02:00,0.302,7.269
2019-02-13 13:00:00,2019-02-13 15:00:00+02:00,0.305,7.295
2019-02-13 14:00:00,2019-02-13 16:00:00+02:00,0.325,7.471
2019-02-13 15:00:00,2019-02-13 17:00:00+02:00,0.251,6.809
2019-02-13 16:00:00,2019-02-13 18:00:00+02:00,0.176,6.041
2019-02-13 17:00:00,2019-02-13 19:00:00+02:00,0.139,5.597
2019-02-13 18:00:00,2019-02-13 20:00:00+02:00,0.11900000000000001,5.318
2019-02-13 19:00:00,2019-02-13 21:00:00+02:00,0.10400000000000001,5.109
2019-02-13 20:00:00,2019-02-13 22:00:00+02:00,0.089,4.86
2019-02-13 21:00:00,2019-02-13 23:00:00+02:00,0.12,5.342
2019-02-13 22:00:00,2019-02-14 00:00:00+02:00,0.19,6.197
2019-02-13 23:00:00,2019-02-14 01:00:00+02:00,0.256,6.858
2019-02-14 00:00:00,2019-02-14 02:00:00+02:00,0.232,6.634
2019-02-14 01:00:00,2019-02-14 03:00:00+02:00,0.186,6.15
2019-02-14 02:00:00,2019-02-14 04:00:00+02:00,0.185,6.138
2019-02-14 03:00:00,2019-02-14 05:00:00+02:00,0.167,5.94
2019-02-14 04:00:00,2019-02-14 06:00:00+02:00,0.149,5.707
2019-02-14 05:00:00,2019-02-14 07:00:00+02:00,0.309,7.326
2019-02-14 06:00:00,2019-02-14 08:00:00+02:00,0.439,8.385
2019-02-14 07:00:00,2019-02-14 09:00:00+02:00,0.451,8.479
2019-02-14 08:00:00,2019-02-14 10:00:00+02:00,0.454,8.496
2019-02-14 09:00:00,2019-02-14 11:00:00+02:00,0.451,8.474
2019-02-14 10:00:00,2019-02-14 12:00:00+02:00,0.404,8.11
2019-02-14 11:00:00,2019-02-14 13:00:00+02:00,0.336,7.563
2019-02-14 12:00:00,2019-02-14 14:00:00+02:00,0.254,6.836
2019-02-14 13:00:00,2019-02-14 15:00:00+02:00,0.157,5.815
2019-02-14 14:00:00,2019-02-14 16:00:00+02:00,0.089,4.86
2019-02-14 15:00:00,2019-02-14 17:00:00+02:00,0.041,3.912
2019-02-14 16:00:00,2019-02-14 18:00:00+02:00,0.022,3.357
2019-02-14 17:00:00,2019-02-14 19:00:00+02:00,0.027,3.498
2019-02-14 18:00:00,2019-02-14 20:00:00+02:00,0.044,3.985
2019-02-14 19:00:00,2019-02-14 21:00:00+02:00,0.092,4.921
2019-02-14 20:00:00,2019-02-14 22:00:00+02:00,0.188,6.17
2019-02-14 21:00:00,2019-02-14 23:00:00+02:00,0.28800000000000003,7.141
2019-02-14 22:00:00,2019-02-15 00:00:00+02:00,0.228,6.588
2019-02-14 23:00:00,2019-02-15 01:00:00+02:00,0.176,6.032
2019-02-15 00:00:00,2019-02-15 02:00:00+02:00,0.14,5.601
2019-02-15 01:00:00,2019-02-15 03:00:00+02:00,0.11800000000000001,5.305
2019-02-15 02:00:00,2019-02-15 04:00:00+02:00,0.111,5.209
2019-02-15 03:00:00,2019-02-15 05:00:00+02:00,0.122,5.364
2019-02-15 04:00:00,2019-02-15 06:00:00+02:00,0.108,5.167
2019-02-15 05:00:00,2019-02-15 07:00:00+02:00,0.126,5.423
2019-02-15 06:00:00,2019-02-15 08:00:00+02:00,0.121,5.352
2019-02-15 07:00:00,2019-02-15 09:00:00+02:00,0.11800000000000001,5.302
2019-02-15 08:00:00,2019-02-15 10:00:00+02:00,0.112,5.223
2019-02-15 09:00:00,2019-02-15 11:00:00+02:00,0.10200000000000001,5.056
2019-02-15 10:00:00,2019-02-15 12:00:00+02:00,0.083,4.765
2019-02-15 11:00:00,2019-02-15 13:00:00+02:00,0.065,4.436
2019-02-15 12:00:00,2019-02-15 14:00:00+02:00,0.055,4.23
2019-02-15 13:00:00,2019-02-15 15:00:00+02:00,0.052000000000000005,4.149
2019-02-15 14:00:00,2019-02-15 16:00:00+02:00,0.048,4.066
2019-02-15 15:00:00,2019-02-15 17:00:00+02:00,0.041,3.904
2019-02-15 16:00:00,2019-02-15 18:00:00+02:00,0.034,3.712
2019-02-15 17:00:00,2019-02-15 19:00:00+02:00,0.026000000000000002,3.463
2019-02-15 18:00:00,2019-02-15 20:00:00+02:00,0.016,3.114
2019-02-15 19:00:00,2019-02-15 21:00:00+02:00,0.011,2.876
2019-02-15 20:00:00,2019-02-15 22:00:00+02:00,0.008,2.703
2019-02-15 21:00:00,2019-02-15 23:00:00+02:00,0.006,2.617
2019-02-15 22:00:00,2019-02-16 00:00:00+02:00,0.008,2.696
2019-02-15 23:00:00,2019-02-16 01:00:00+02:00,0.01,2.83
2019-02-16 00:00:00,2019-02-16 02:00:00+02:00,0.013000000000000001,2.986
2019-02-16 01:00:00,2019-02-16 03:00:00+02:00,0.016,3.12
2019-02-16 02:00:00,2019-02-16 04:00:00+02:00,0.017,3.154
2019-02-16 03:00:00,2019-02-16 05:00:00+02:00,0.011,2.922
2019-02-16 04:00:00,2019-02-16 06:00:00+02:00,0.004,2.421
2019-02-16 05:00:00,2019-02-16 07:00:00+02:00,0.002,2.122
2019-02-16 06:00:00,2019-02-16 08:00:00+02:00,0.0,1.7630000000000001
2019-02-16 07:00:00,2019-02-16 09:00:00+02:00,0.001,1.862
2019-02-16 08:00:00,2019-02-16 10:00:00+02:00,0.006,2.555
2019-02-16 09:00:00,2019-02-16 11:00:00+02:00,0.017,3.162
2019-02-16 10:00:00,2019-02-16 12:00:00+02:00,0.033,3.696
2019-02-16 11:00:00,2019-02-16 13:00:00+02:00,0.055,4.226
2019-02-16 12:00:00,2019-02-16 14:00:00+02:00,0.08700000000000001,4.823
2019-02-16 13:00:00,2019-02-16 15:00:00+02:00,0.131,5.491
2019-02-16 14:00:00,2019-02-16 16:00:00+02:00,0.179,6.07
2019-02-16 15:00:00,2019-02-16 17:00:00+02:00,0.165,5.916
2019-02-16 16:00:00,2019-02-16 18:00:00+02:00,0.145,5.674
2019-02-16 17:00:00,2019-02-16 19:00:00+02:00,0.199,6.293
2019-02-16 18:00:00,2019-02-16 20:00:00+02:00,0.319,7.413
2019-02-16 19:00:00,2019-02-16 21:00:00+02:00,0.483,8.721
2019-02-16 20:00:00,2019-02-16 22:00:00+02:00,0.559,9.319
2019-02-16 21:00:00,2019-02-16 23:00:00+02:00,0.483,8.725
2019-02-16 22:00:00,2019-02-17 00:00:00+02:00,0.41100000000000003,8.151
2019-02-16 23:00:00,2019-02-17 01:00:00+02:00,0.41100000000000003,8.152
2019-02-17 00:00:00,2019-02-17 02:00:00+02:00,0.398,8.059
2019-02-17 01:00:00,2019-02-17 03:00:00+02:00,0.375,7.872
2019-02-17 02:00:00,2019-02-17 04:00:00+02:00,0.366,7.805
2019-02-17 03:00:00,2019-02-17 05:00:00+02:00,0.385,7.954
2019-02-17 04:00:00,2019-02-17 06:00:00+02:00,0.47600000000000003,8.666
2019-02-17 05:00:00,2019-02-17 07:00:00+02:00,0.593,9.59
2019-02-17 06:00:00,2019-02-17 08:00:00+02:00,0.5680000000000001,9.389
2019-02-17 07:00:00,2019-02-17 09:00:00+02:00,0.466,8.586
2019-02-17 08:00:00,2019-02-17 10:00:00+02:00,0.389,7.984
2019-02-17 09:00:00,2019-02-17 11:00:00+02:00,0.36,7.753
2019-02-17 10:00:00,2019-02-17 12:00:00+02:00,0.342,7.608
2019-02-17 11:00:00,2019-02-17 13:00:00+02:00,0.32,7.416
2019-02-17 12:00:00,2019-02-17 14:00:00+02:00,0.294,7.192
2019-02-17 13:00:00,2019-02-17 15:00:00+02:00,0.262,6.912
2019-02-17 14:00:00,2019-02-17 16:00:00+02:00,0.243,6.726
2019-02-17 15:00:00,2019-02-17 17:00:00+02:00,0.203,6.338
2019-02-17 16:00:00,2019-02-17 18:00:00+02:00,0.221,6.516
2019-02-17 17:00:00,2019-02-17 19:00:00+02:00,0.291,7.174
2019-02-17 18:00:00,2019-02-17 20:00:00+02:00,0.371,7.843
2019-02-17 19:00:00,2019-02-17 21:00:00+02:00,0.418,8.221
2019-02-17 20:00:00,2019-02-17 22:00:00+02:00,0.439,8.385
2019-02-17 21:00:00,2019-02-17 23:00:00+02:00,0.46900000000000003,8.615
2019-02-17 22:00:00,2019-02-18 00:00:00+02:00,0.498,8.83
2019-02-17 23:00:00,2019-02-18 01:00:00+02:00,0.48,8.702
2019-02-18 00:00:00,2019-02-18 02:00:00+02:00,0.418,8.22
2019-02-18 01:00:00,2019-02-18 03:00:00+02:00,0.357,7.732
2019-02-18 02:00:00,2019-02-18 04:00:00+02:00,0.323,7.449
2019-02-18 03:00:00,2019-02-18 05:00:00+02:00,0.28300000000000003,7.096
2019-02-18 04:00:00,2019-02-18 06:00:00+02:00,0.23500000000000001,6.658
2019-02-18 05:00:00,2019-02-18 07:00:00+02:00,0.193,6.223
2019-02-18 06:00:00,2019-02-18 08:00:00+02:00,0.098,5.016
2019-02-18 07:00:00,2019-02-18 09:00:00+02:00,0.05,4.11
2019-02-18 08:00:00,2019-02-18 10:00:00+02:00,0.043000000000000003,3.952
2019-02-18 09:00:00,2019-02-18 11:00:00+02:00,0.042,3.919
2019-02-18 10:00:00,2019-02-18 12:00:00+02:00,0.041,3.8930000000000002
2019-02-18 11:00:00,2019-02-18 13:00:00+02:00,0.039,3.858
2019-02-18 12:00:00,2019-02-18 14:00:00+02:00,0.039,3.861
2019-02-18 13:00:00,2019-02-18 15:00:00+02:00,0.041,3.898
2019-02-18 14:00:00,2019-02-18 16:00:00+02:00,0.046,4.024
2019-02-18 15:00:00,2019-02-18 17:00:00+02:00,0.061,4.358
2019-02-18 16:00:00,2019-02-18 18:00:00+02:00,0.101,5.054
2019-02-18 17:00:00,2019-02-18 19:00:00+02:00,0.156,5.806
2019-02-18 18:00:00,2019-02-18 20:00:00+02:00,0.211,6.415
2019-02-18 19:00:00,2019-02-18 21:00:00+02:00,0.273,7.009
2019-02-18 20:00:00,2019-02-18 22:00:00+02:00,0.334,7.532
2019-02-18 21:00:00,2019-02-18 23:00:00+02:00,0.361,7.756
2019-02-18 22:00:00,2019-02-19 00:00:00+02:00,0.352,7.69
2019-02-18 23:00:00,2019-02-19 01:00:00+02:00,0.331,7.5120000000000005
2019-02-19 00:00:00,2019-02-19 02:00:00+02:00,0.278,7.059
2019-02-19 01:00:00,2019-02-19 03:00:00+02:00,0.209,6.402
2019-02-19 02:00:00,2019-02-19 04:00:00+02:00,0.131,5.493
2019-02-19 03:00:00,2019-02-19 05:00:00+02:00,0.07200000000000001,4.562
2019-02-19 04:00:00,2019-02-19 06:00:00+02:00,0.036000000000000004,3.785
2019-02-19 05:00:00,2019-02-19 07:00:00+02:00,0.04,3.868
2019-02-19 06:00:00,2019-02-19 08:00:00+02:00,0.009000000000000001,2.767
2019-02-19 07:00:00,2019-02-19 09:00:00+02:00,0.0,0.0
2019-02-19 08:00:00,2019-02-19 10:00:00+02:00,0.0,0.417
2019-02-19 09:00:00,2019-02-19 11:00:00+02:00,0.0,0.718
2019-02-19 10:00:00,2019-02-19 12:00:00+02:00,0.0,0.682
2019-02-19 11:00:00,2019-02-19 13:00:00+02:00,0.0,0.65
2019-02-19 12:00:00,2019-02-19 14:00:00+02:00,0.0,0.649
2019-02-19 13:00:00,2019-02-19 15:00:00+02:00,0.0,0.618
2019-02-19 14:00:00,2019-02-19 16:00:00+02:00,0.0,0.534
2019-02-19 15:00:00,2019-02-19 17:00:00+02:00,0.0,0.531
2019-02-19 16:00:00,2019-02-19 18:00:00+02:00,0.0,1.18
2019-02-19 17:00:00,2019-02-19 19:00:00+02:00,0.002,2.162
2019-02-19 18:00:00,2019-02-19 20:00:00+02:00,0.006,2.619
2019-02-19 19:00:00,2019-02-19 21:00:00+02:00,0.006,2.605
2019-02-19 20:00:00,2019-02-19 22:00:00+02:00,0.004,2.383
2019-02-19 21:00:00,2019-02-19 23:00:00+02:00,0.003,2.335
2019-02-19 22:00:00,2019-02-20 00:00:00+02:00,0.011,2.916
2019-02-19 23:00:00,2019-02-20 01:00:00+02:00,0.046,4.022
2019-02-20 00:00:00,2019-02-20 02:00:00+02:00,0.1,5.038
2019-02-20 01:00:00,2019-02-20 03:00:00+02:00,0.149,5.726
2019-02-20 02:00:00,2019-02-20 04:00:00+02:00,0.169,5.953
2019-02-20 03:00:00,2019-02-20 05:00:00+02:00,0.163,5.884
2019-02-20 04:00:00,2019-02-20 06:00:00+02:00,0.092,4.905
2019-02-20 05:00:00,2019-02-20 07:00:00+02:00,0.10300000000000001,5.089
2019-02-20 06:00:00,2019-02-20 08:00:00+02:00,0.145,5.67
2019-02-20 07:00:00,2019-02-20 09:00:00+02:00,0.137,5.562
2019-02-20 08:00:00,2019-02-20 10:00:00+02:00,0.095,4.956
2019-02-20 09:00:00,2019-02-20 11:00:00+02:00,0.061,4.348
2019-02-20 10:00:00,2019-02-20 12:00:00+02:00,0.057,4.273
2019-02-20 11:00:00,2019-02-20 13:00:00+02:00,0.064,4.405
2019-02-20 12:00:00,2019-02-20 14:00:00+02:00,0.067,4.474
2019-02-20 13:00:00,2019-02-20 15:00:00+02:00,0.068,4.491
2019-02-20 14:00:00,2019-02-20 16:00:00+02:00,0.069,4.506
2019-02-20 15:00:00,2019-02-20 17:00:00+02:00,0.064,4.416
2019-02-20 16:00:00,2019-02-20 18:00:00+02:00,0.061,4.359
2019-02-20 17:00:00,2019-02-20 19:00:00+02:00,0.064,4.411
2019-02-20 18:00:00,2019-02-20 20:00:00+02:00,0.066,4.444
2019-02-20 19:00:00,2019-02-20 21:00:00+02:00,0.063,4.387
2019-02-20 20:00:00,2019-02-20 22:00:00+02:00,0.052000000000000005,4.168
2019-02-20 21:00:00,2019-02-20 23:00:00+02:00,0.055,4.232
2019-02-20 22:00:00,2019-02-21 00:00:00+02:00,0.07100000000000001,4.53
2019-02-20 23:00:00,2019-02-21 01:00:00+02:00,0.083,4.77
2019-02-21 00:00:00,2019-02-21 02:00:00+02:00,0.1,5.028
2019-02-21 01:00:00,2019-02-21 03:00:00+02:00,0.122,5.359
2019-02-21 02:00:00,2019-02-21 04:00:00+02:00,0.161,5.862
2019-02-21 03:00:00,2019-02-21 05:00:00+02:00,0.20500000000000002,6.348
2019-02-21 04:00:00,2019-02-21 06:00:00+02:00,0.185,6.141
2019-02-21 05:00:00,2019-02-21 07:00:00+02:00,0.058,4.285
2019-02-21 06:00:00,2019-02-21 08:00:00+02:00,0.015,3.073
2019-02-21 07:00:00,2019-02-21 09:00:00+02:00,0.003,2.315
2019-02-21 08:00:00,2019-02-21 10:00:00+02:00,0.001,1.875
2019-02-21 09:00:00,2019-02-21 11:00:00+02:00,0.0,1.482
2019-02-21 10:00:00,2019-02-21 12:00:00+02:00,0.0,1.429
2019-02-21 11:00:00,2019-02-21 13:00:00+02:00,0.0,1.719
2019-02-21 12:00:00,2019-02-21 14:00:00+02:00,0.001,1.948
2019-02-21 13:00:00,2019-02-21 15:00:00+02:00,0.001,1.8820000000000001
2019-02-21 14:00:00,2019-02-21 16:00:00+02:00,0.0,1.409
2019-02-21 15:00:00,2019-02-21 17:00:00+02:00,0.0,0.871
2019-02-21 16:00:00,2019-02-21 18:00:00+02:00,0.003,2.334
2019-02-21 17:00:00,2019-02-21 19:00:00+02:00,0.053,4.179
2019-02-21 18:00:00,2019-02-21 20:00:00+02:00,0.101,5.043
2019-02-21 19:00:00,2019-02-21 21:00:00+02:00,0.146,5.679
2019-02-21 20:00:00,2019-02-21 22:00:00+02:00,0.20600000000000002,6.365
2019-02-21 21:00:00,2019-02-21 23:00:00+02:00,0.30000000000000004,7.252
2019-02-21 22:00:00,2019-02-22 00:00:00+02:00,0.334,7.535
2019-02-21 23:00:00,2019-02-22 01:00:00+02:00,0.296,7.221
2019-02-22 00:00:00,2019-02-22 02:00:00+02:00,0.28300000000000003,7.097
2019-02-22 01:00:00,2019-02-22 03:00:00+02:00,0.242,6.721
2019-02-22 02:00:00,2019-02-22 04:00:00+02:00,0.202,6.322
2019-02-22 03:00:00,2019-02-22 05:00:00+02:00,0.17300000000000001,6.006
2019-02-22 04:00:00,2019-02-22 06:00:00+02:00,0.115,5.271
2019-02-22 05:00:00,2019-02-22 07:00:00+02:00,0.23,6.605
2019-02-22 06:00:00,2019-02-22 08:00:00+02:00,0.194,6.233
2019-02-22 07:00:00,2019-02-22 09:00:00+02:00,0.135,5.537
2019-02-22 08:00:00,2019-02-22 10:00:00+02:00,0.10300000000000001,5.079
2019-02-22 09:00:00,2019-02-22 11:00:00+02:00,0.081,4.72
2019-02-22 10:00:00,2019-02-22 12:00:00+02:00,0.064,4.398
2019-02-22 11:00:00,2019-02-22 13:00:00+02:00,0.045,3.991
2019-02-22 12:00:00,2019-02-22 14:00:00+02:00,0.031,3.643
2019-02-22 13:00:00,2019-02-22 15:00:00+02:00,0.019,3.249
2019-02-22 14:00:00,2019-02-22 16:00:00+02:00,0.009000000000000001,2.785
2019-02-22 15:00:00,2019-02-22 17:00:00+02:00,0.006,2.574
2019-02-22 16:00:00,2019-02-22 18:00:00+02:00,0.009000000000000001,2.796
2019-02-22 17:00:00,2019-02-22 19:00:00+02:00,0.023,3.405
2019-02-22 18:00:00,2019-02-22 20:00:00+02:00,0.068,4.499
2019-02-22 19:00:00,2019-02-22 21:00:00+02:00,0.155,5.788
2019-02-22 20:00:00,2019-02-22 22:00:00+02:00,0.23700000000000002,6.673
2019-02-22 21:00:00,2019-02-22 23:00:00+02:00,0.203,6.33
2019-02-22 22:00:00,2019-02-23 00:00:00+02:00,0.145,5.673
2019-02-22 23:00:00,2019-02-23 01:00:00+02:00,0.136,5.539
2019-02-23 00:00:00,2019-02-23 02:00:00+02:00,0.125,5.401
2019-02-23 01:00:00,2019-02-23 03:00:00+02:00,0.078,4.665
2019-02-23 02:00:00,2019-02-23 04:00:00+02:00,0.038,3.833
2019-02-23 03:00:00,2019-02-23 05:00:00+02:00,0.08600000000000001,4.822
2019-02-23 04:00:00,2019-02-23 06:00:00+02:00,0.11900000000000001,5.314
2019-02-23 05:00:00,2019-02-23 07:00:00+02:00,0.17200000000000001,5.995
2019-02-23 06:00:00,2019-02-23 08:00:00+02:00,0.28600000000000003,7.128
2019-02-23 07:00:00,2019-02-23 09:00:00+02:00,0.342,7.602
2019-02-23 08:00:00,2019-02-23 10:00:00+02:00,0.375,7.868
2019-02-23 09:00:00,2019-02-23 11:00:00+02:00,0.41100000000000003,8.158
2019-02-23 10:00:00,2019-02-23 12:00:00+02:00,0.443,8.411
2019-02-23 11:00:00,2019-02-23 13:00:00+02:00,0.457,8.518
2019-02-23 12:00:00,2019-02-23 14:00:00+02:00,0.448,8.44
2019-02-23 13:00:00,2019-02-23 15:00:00+02:00,0.418,8.218
2019-02-23 14:00:00,2019-02-23 16:00:00+02:00,0.355,7.714
